sample_id	in_vcf	in_phenotype	matched_id	match_rule	bucket
PI548663	Y	Y	PI548663	exact	matched_exact
PI548664	Y	Y	PI548664	exact	matched_exact
PI548665	Y	Y	PI548665	exact	matched_exact
PI548666	Y	Y	PI548666	exact	matched_exact
PI548667	Y	Y	PI548667	exact	matched_exact
PI548668	Y	Y	PI548668	exact	matched_exact
PI548669	Y	Y	PI548669	exact	matched_exact
PI548670	Y	Y	PI548670	exact	matched_exact
PI548671	Y	Y	PI548671	exact	matched_exact
PI548672	Y	Y	PI548672	exact	matched_exact
PI548673	Y	Y	PI548673	exact	matched_exact
PI548674	Y	Y	PI548674	exact	matched_exact
PI548675	Y	Y	PI548675	exact	matched_exact
PI548676	Y	Y	PI548676	exact	matched_exact
PI548677	Y	Y	PI548677	exact	matched_exact
PI548678	Y	Y	PI548678	exact	matched_exact
PI548679	Y	Y	PI548679	exact	matched_exact
PI548680	Y	Y	PI548680	exact	matched_exact
PI548681	Y	Y	PI548681	exact	matched_exact
PI548682	Y	Y	PI548682	exact	matched_exact
PI548683	Y	Y	PI548683	exact	matched_exact
PI548684	Y	Y	PI548684	exact	matched_exact
PI548685	Y	Y	PI548685	exact	matched_exact
PI548686	Y	Y	PI548686	exact	matched_exact
PI548688	N	Y		none	phenotype_only
PI548689	Y	Y	PI548689	exact	matched_exact
PI548690	Y	Y	PI548690	exact	matched_exact
PI548691	Y	Y	PI548691	exact	matched_exact
PI548692	Y	Y	PI548692	exact	matched_exact
PI548693	Y	Y	PI548693	exact	matched_exact
PI548694	Y	Y	PI548694	exact	matched_exact
PI548695	Y	Y	PI548695	exact	matched_exact
PI548696	Y	Y	PI548696	exact	matched_exact
PI548697	Y	Y	PI548697	exact	matched_exact
PI548698	Y	Y	PI548698	exact	matched_exact
PI54873	Y	N	PI054873	zero_pad_candidate	ambiguous
PI548779	Y	Y	PI548779	exact	matched_exact
PI548834	N	Y		none	phenotype_only
PI548835	N	Y		none	phenotype_only
PI548969	Y	Y	PI548969	exact	matched_exact
PI548970	Y	Y	PI548970	exact	matched_exact
PI548971	Y	Y	PI548971	exact	matched_exact
PI548972	Y	Y	PI548972	exact	matched_exact
PI548973	Y	Y	PI548973	exact	matched_exact
PI548974	Y	Y	PI548974	exact	matched_exact
PI548975	Y	Y	PI548975	exact	matched_exact
PI548976	Y	Y	PI548976	exact	matched_exact
PI548977	Y	Y	PI548977	exact	matched_exact
PI548978	Y	Y	PI548978	exact	matched_exact
PI548979	Y	Y	PI548979	exact	matched_exact
PI548980	Y	Y	PI548980	exact	matched_exact
PI548981	Y	Y	PI548981	exact	matched_exact
PI548982	Y	Y	PI548982	exact	matched_exact
PI548983	Y	Y	PI548983	exact	matched_exact
PI548984	Y	Y	PI548984	exact	matched_exact
PI548985	Y	Y	PI548985	exact	matched_exact
PI548986	Y	Y	PI548986	exact	matched_exact
PI548987	Y	Y	PI548987	exact	matched_exact
PI548988	Y	Y	PI548988	exact	matched_exact
PI548989	Y	Y	PI548989	exact	matched_exact
PI548990	Y	Y	PI548990	exact	matched_exact
PI548991	Y	Y	PI548991	exact	matched_exact
PI549017	Y	Y	PI549017	exact	matched_exact
PI549018	Y	Y	PI549018	exact	matched_exact
PI549019	Y	Y	PI549019	exact	matched_exact
PI549020	Y	Y	PI549020	exact	matched_exact
PI549021A	Y	Y	PI549021A	exact	matched_exact
PI549021B	Y	Y	PI549021B	exact	matched_exact
PI549022	Y	Y	PI549022	exact	matched_exact
PI549023A	Y	Y	PI549023A	exact	matched_exact
PI549023B	Y	Y	PI549023B	exact	matched_exact
PI549024	Y	Y	PI549024	exact	matched_exact
PI549025	Y	Y	PI549025	exact	matched_exact
PI549026	Y	Y	PI549026	exact	matched_exact
PI549027A	Y	Y	PI549027A	exact	matched_exact
PI549027B	Y	N		none	vcf_only
PI549028	Y	Y	PI549028	exact	matched_exact
PI549029	Y	Y	PI549029	exact	matched_exact
PI549030A	Y	Y	PI549030A	exact	matched_exact
PI549030B	Y	Y	PI549030B	exact	matched_exact
PI549031	Y	Y	PI549031	exact	matched_exact
PI549032	Y	N		none	vcf_only
PI549033	Y	N		none	vcf_only
PI549034	Y	N		none	vcf_only
PI549035A	Y	N		none	vcf_only
PI549035B	Y	N		none	vcf_only
PI549035C	Y	N		none	vcf_only
PI549036	Y	N		none	vcf_only
PI549037	Y	N		none	vcf_only
PI549039	Y	N		none	vcf_only
PI549040	Y	Y	PI549040	exact	matched_exact
PI549041A	Y	Y	PI549041A	exact	matched_exact
PI549041B	Y	Y	PI549041B	exact	matched_exact
PI549042A	Y	Y	PI549042A	exact	matched_exact
PI549042B	Y	Y	PI549042B	exact	matched_exact
PI549043	Y	Y	PI549043	exact	matched_exact
PI549045A	Y	Y	PI549045A	exact	matched_exact
PI549045B	Y	Y	PI549045B	exact	matched_exact
PI549046	Y	N		none	vcf_only
PI549047	Y	Y	PI549047	exact	matched_exact
PI549048	Y	N		none	vcf_only
PI549049A	Y	Y	PI549049A	exact	matched_exact
PI549049B	Y	Y	PI549049B	exact	matched_exact
PI549050	Y	Y	PI549050	exact	matched_exact
PI549051A	Y	Y	PI549051A	exact	matched_exact
PI549051B	Y	Y	PI549051B	exact	matched_exact
PI549052	Y	Y	PI549052	exact	matched_exact
PI549053	Y	Y	PI549053	exact	matched_exact
PI549054	Y	Y	PI549054	exact	matched_exact
PI549055	Y	Y	PI549055	exact	matched_exact
PI549056	Y	Y	PI549056	exact	matched_exact
PI549057A	Y	Y	PI549057A	exact	matched_exact
PI549057B	Y	Y	PI549057B	exact	matched_exact
PI549058	Y	Y	PI549058	exact	matched_exact
PI549060	Y	Y	PI549060	exact	matched_exact
PI549061	Y	Y	PI549061	exact	matched_exact
PI549063	Y	Y	PI549063	exact	matched_exact
PI549064	Y	Y	PI549064	exact	matched_exact
PI549065	Y	Y	PI549065	exact	matched_exact
PI549066	Y	Y	PI549066	exact	matched_exact
PI549067	Y	Y	PI549067	exact	matched_exact
PI549068	Y	Y	PI549068	exact	matched_exact
PI549069	Y	Y	PI549069	exact	matched_exact
PI549070	Y	Y	PI549070	exact	matched_exact
PI549071	Y	Y	PI549071	exact	matched_exact
PI549072	Y	Y	PI549072	exact	matched_exact
PI549073	Y	Y	PI549073	exact	matched_exact
PI549074	Y	Y	PI549074	exact	matched_exact
PI549075	Y	Y	PI549075	exact	matched_exact
PI549076A	Y	Y	PI549076A	exact	matched_exact
PI549076B	Y	Y	PI549076B	exact	matched_exact
PI549077	Y	Y	PI549077	exact	matched_exact
PI549078	Y	Y	PI549078	exact	matched_exact
PI549079	Y	Y	PI549079	exact	matched_exact
PI549080	Y	Y	PI549080	exact	matched_exact
PI549098	N	Y		none	phenotype_only
PI549099	N	Y		none	phenotype_only
PI550728	N	Y		none	phenotype_only
PI550729	N	Y		none	phenotype_only
PI550730	N	Y		none	phenotype_only
PI550731	N	Y		none	phenotype_only
PI550732	N	Y		none	phenotype_only
PI550733	N	Y		none	phenotype_only
PI550734	N	Y		none	phenotype_only
PI550735	N	Y		none	phenotype_only
PI550736	N	Y		none	phenotype_only
PI550738	N	Y		none	phenotype_only
PI550739	N	Y		none	phenotype_only
PI550740	Y	Y	PI550740	exact	matched_exact
PI55089	Y	N	PI055089	zero_pad_candidate	ambiguous
PI55089-1	Y	N	PI055089-1	zero_pad_candidate	ambiguous
PI552538	Y	Y	PI552538	exact	matched_exact
PI553038	Y	Y	PI553038	exact	matched_exact
PI553039	Y	Y	PI553039	exact	matched_exact
PI553040	Y	Y	PI553040	exact	matched_exact
PI553041	Y	Y	PI553041	exact	matched_exact
PI553042	Y	Y	PI553042	exact	matched_exact
PI553043	Y	Y	PI553043	exact	matched_exact
PI553044	Y	Y	PI553044	exact	matched_exact
PI553045	Y	Y	PI553045	exact	matched_exact
PI553046	Y	Y	PI553046	exact	matched_exact
PI553047	Y	Y	PI553047	exact	matched_exact
PI553048	Y	Y	PI553048	exact	matched_exact
PI553049	Y	Y	PI553049	exact	matched_exact
PI553050	Y	Y	PI553050	exact	matched_exact
PI553051	Y	Y	PI553051	exact	matched_exact
PI553052	Y	Y	PI553052	exact	matched_exact
PI554604	N	Y		none	phenotype_only
PI555396	Y	Y	PI555396	exact	matched_exact
PI555397	Y	Y	PI555397	exact	matched_exact
PI555398	Y	Y	PI555398	exact	matched_exact
PI555399	Y	Y	PI555399	exact	matched_exact
PI555453	Y	Y	PI555453	exact	matched_exact
PI555463	N	Y		none	phenotype_only
PI555464	N	Y		none	phenotype_only
PI556467	N	Y		none	phenotype_only
PI556468	N	Y		none	phenotype_only
PI556469	N	Y		none	phenotype_only
PI556470	N	Y		none	phenotype_only
PI556471	N	Y		none	phenotype_only
PI556472	N	Y		none	phenotype_only
PI556473	N	Y		none	phenotype_only
PI556474	N	Y		none	phenotype_only
PI556475	N	Y		none	phenotype_only
PI556476	N	Y		none	phenotype_only
PI556478	N	Y		none	phenotype_only
PI556479	N	Y		none	phenotype_only
PI556480	N	Y		none	phenotype_only
PI556481	N	Y		none	phenotype_only
PI556482	N	Y		none	phenotype_only
PI556483	N	Y		none	phenotype_only
PI556484	N	Y		none	phenotype_only
PI556485	N	Y		none	phenotype_only
PI556486	N	Y		none	phenotype_only
PI556487	N	Y		none	phenotype_only
PI556488	N	Y		none	phenotype_only
PI556489	N	Y		none	phenotype_only
PI556490	N	Y		none	phenotype_only
PI556491	N	Y		none	phenotype_only
PI556492	N	Y		none	phenotype_only
PI556493	N	Y		none	phenotype_only
PI556494	N	Y		none	phenotype_only
PI556495	N	Y		none	phenotype_only
PI556496	N	Y		none	phenotype_only
PI556497	N	Y		none	phenotype_only
PI556498	N	Y		none	phenotype_only
PI556499	N	Y		none	phenotype_only
PI556500	N	Y		none	phenotype_only
PI556501	N	Y		none	phenotype_only
PI556502	N	Y		none	phenotype_only
PI556503	N	Y		none	phenotype_only
PI556504	N	Y		none	phenotype_only
PI556505	N	Y		none	phenotype_only
PI556506	N	Y		none	phenotype_only
PI556507	N	Y		none	phenotype_only
PI556508	N	Y		none	phenotype_only
PI556509	N	Y		none	phenotype_only
PI556510	N	Y		none	phenotype_only
PI556511	Y	Y	PI556511	exact	matched_exact
PI556512	N	Y		none	phenotype_only
PI556513	N	Y		none	phenotype_only
PI556514	N	Y		none	phenotype_only
PI556515	N	Y		none	phenotype_only
PI556516	N	Y		none	phenotype_only
PI556517	N	Y		none	phenotype_only
PI556518	N	Y		none	phenotype_only
PI556519	N	Y		none	phenotype_only
PI556520	N	Y		none	phenotype_only
PI556521	N	Y		none	phenotype_only
PI556522	N	Y		none	phenotype_only
PI556523	N	Y		none	phenotype_only
PI556524	N	Y		none	phenotype_only
PI556525	N	Y		none	phenotype_only
PI556526	N	Y		none	phenotype_only
PI556527	N	Y		none	phenotype_only
PI556528	N	Y		none	phenotype_only
PI556529	N	Y		none	phenotype_only
PI556532	N	Y		none	phenotype_only
PI556533	N	Y		none	phenotype_only
PI556534	N	Y		none	phenotype_only
PI556535	N	Y		none	phenotype_only
PI556536	N	Y		none	phenotype_only
PI556537	N	Y		none	phenotype_only
PI556538	N	Y		none	phenotype_only
PI556539	N	Y		none	phenotype_only
PI556540	N	Y		none	phenotype_only
PI556541	N	Y		none	phenotype_only
PI556542	N	Y		none	phenotype_only
PI556543	N	Y		none	phenotype_only
PI556544	N	Y		none	phenotype_only
PI556545	N	Y		none	phenotype_only
PI556546	N	Y		none	phenotype_only
PI556547	N	Y		none	phenotype_only
PI556548	N	Y		none	phenotype_only
PI556549	N	Y		none	phenotype_only
PI556550	N	Y		none	phenotype_only
PI556551	N	Y		none	phenotype_only
PI556552	N	Y		none	phenotype_only
PI556553	N	Y		none	phenotype_only
PI556554	N	Y		none	phenotype_only
PI556555	N	Y		none	phenotype_only
PI556556	N	Y		none	phenotype_only
PI556557	N	Y		none	phenotype_only
PI556558	N	Y		none	phenotype_only
PI556559	N	Y		none	phenotype_only
PI556560	N	Y		none	phenotype_only
PI556561	N	Y		none	phenotype_only
PI556562	N	Y		none	phenotype_only
PI556563	N	Y		none	phenotype_only
PI556564	N	Y		none	phenotype_only
PI556565	N	Y		none	phenotype_only
PI556566	N	Y		none	phenotype_only
PI556567	N	Y		none	phenotype_only
PI556568	N	Y		none	phenotype_only
PI556569	N	Y		none	phenotype_only
PI556570	N	Y		none	phenotype_only
PI556571	N	Y		none	phenotype_only
PI556572	Y	Y	PI556572	exact	matched_exact
PI556573	N	Y		none	phenotype_only
PI556574	N	Y		none	phenotype_only
PI556575	N	Y		none	phenotype_only
PI556576	N	Y		none	phenotype_only
PI556577	N	Y		none	phenotype_only
PI556578	N	Y		none	phenotype_only
PI556579	N	Y		none	phenotype_only
PI556580	N	Y		none	phenotype_only
PI556581	N	Y		none	phenotype_only
PI556582	N	Y		none	phenotype_only
PI556583	N	Y		none	phenotype_only
PI556584	N	Y		none	phenotype_only
PI556585	N	Y		none	phenotype_only
PI556586	N	Y		none	phenotype_only
PI556587	N	Y		none	phenotype_only
PI556588	N	Y		none	phenotype_only
PI556589	N	Y		none	phenotype_only
PI556590	N	Y		none	phenotype_only
PI556591	N	Y		none	phenotype_only
PI556592	N	Y		none	phenotype_only
PI556593	N	Y		none	phenotype_only
PI556594	N	Y		none	phenotype_only
PI556595	N	Y		none	phenotype_only
PI556596	N	Y		none	phenotype_only
PI556597	N	Y		none	phenotype_only
PI556598	N	Y		none	phenotype_only
PI556599	N	Y		none	phenotype_only
PI556600	N	Y		none	phenotype_only
PI556601	N	Y		none	phenotype_only
PI556602	N	Y		none	phenotype_only
PI556604	N	Y		none	phenotype_only
PI556605	N	Y		none	phenotype_only
PI556606	N	Y		none	phenotype_only
PI556607	N	Y		none	phenotype_only
PI556608	N	Y		none	phenotype_only
PI556609	N	Y		none	phenotype_only
PI556610	N	Y		none	phenotype_only
PI556611	N	Y		none	phenotype_only
PI556612	N	Y		none	phenotype_only
PI556613	N	Y		none	phenotype_only
PI556614	N	Y		none	phenotype_only
PI556615	N	Y		none	phenotype_only
PI556616	N	Y		none	phenotype_only
PI556617	N	Y		none	phenotype_only
PI556618	N	Y		none	phenotype_only
PI556619	N	Y		none	phenotype_only
PI556620	N	Y		none	phenotype_only
PI556621	N	Y		none	phenotype_only
PI556622	N	Y		none	phenotype_only
PI556623	N	Y		none	phenotype_only
PI556624	N	Y		none	phenotype_only
PI556625	N	Y		none	phenotype_only
PI556626	N	Y		none	phenotype_only
PI556627	N	Y		none	phenotype_only
PI556628	N	Y		none	phenotype_only
PI556629	N	Y		none	phenotype_only
PI556630	N	Y		none	phenotype_only
PI556631	N	Y		none	phenotype_only
PI556632	N	Y		none	phenotype_only
PI556633	N	Y		none	phenotype_only
PI556634	N	Y		none	phenotype_only
PI556635	N	Y		none	phenotype_only
PI556636	N	Y		none	phenotype_only
PI556637	Y	Y	PI556637	exact	matched_exact
PI556638	N	Y		none	phenotype_only
PI556639	N	Y		none	phenotype_only
PI556640	N	Y		none	phenotype_only
PI556641	N	Y		none	phenotype_only
PI556642	N	Y		none	phenotype_only
PI556643	N	Y		none	phenotype_only
PI556644	N	Y		none	phenotype_only
PI556645	N	Y		none	phenotype_only
PI556646	N	Y		none	phenotype_only
PI556647	N	Y		none	phenotype_only
PI556649	N	Y		none	phenotype_only
PI556651	N	Y		none	phenotype_only
PI556653	N	Y		none	phenotype_only
PI556654	N	Y		none	phenotype_only
PI556655	N	Y		none	phenotype_only
PI556656	N	Y		none	phenotype_only
PI556657	N	Y		none	phenotype_only
PI556658	N	Y		none	phenotype_only
PI556659	N	Y		none	phenotype_only
PI556660	N	Y		none	phenotype_only
PI556661	N	Y		none	phenotype_only
PI556662	N	Y		none	phenotype_only
PI556663	N	Y		none	phenotype_only
PI556664	N	Y		none	phenotype_only
PI556665	N	Y		none	phenotype_only
PI556667	N	Y		none	phenotype_only
PI556668	N	Y		none	phenotype_only
PI556669	N	Y		none	phenotype_only
PI556670	N	Y		none	phenotype_only
PI556671	N	Y		none	phenotype_only
PI556672	N	Y		none	phenotype_only
PI556674	N	Y		none	phenotype_only
PI556675	N	Y		none	phenotype_only
PI556676	N	Y		none	phenotype_only
PI556677	N	Y		none	phenotype_only
PI556679	N	Y		none	phenotype_only
PI556680	N	Y		none	phenotype_only
PI556681	N	Y		none	phenotype_only
PI556682	N	Y		none	phenotype_only
PI556685	N	Y		none	phenotype_only
PI556686	N	Y		none	phenotype_only
PI556687	Y	Y	PI556687	exact	matched_exact
PI556688	N	Y		none	phenotype_only
PI556689	Y	Y	PI556689	exact	matched_exact
PI556690	N	Y		none	phenotype_only
PI556691	N	Y		none	phenotype_only
PI556692	N	Y		none	phenotype_only
PI556693	N	Y		none	phenotype_only
PI556694	N	Y		none	phenotype_only
PI556695	N	Y		none	phenotype_only
PI556696	N	Y		none	phenotype_only
PI556697	N	Y		none	phenotype_only
PI556698	N	Y		none	phenotype_only
PI556699	N	Y		none	phenotype_only
PI556700	N	Y		none	phenotype_only
PI556701	N	Y		none	phenotype_only
PI556702	N	Y		none	phenotype_only
PI556703	N	Y		none	phenotype_only
PI556704	N	Y		none	phenotype_only
PI556705	N	Y		none	phenotype_only
PI556707	N	Y		none	phenotype_only
PI556708	N	Y		none	phenotype_only
PI556709	N	Y		none	phenotype_only
PI556711	N	Y		none	phenotype_only
PI556712	N	Y		none	phenotype_only
PI556713	N	Y		none	phenotype_only
PI556714	N	Y		none	phenotype_only
PI556715	N	Y		none	phenotype_only
PI556716	N	Y		none	phenotype_only
PI556717	N	Y		none	phenotype_only
PI556718	N	Y		none	phenotype_only
PI556719	N	Y		none	phenotype_only
PI556720	N	Y		none	phenotype_only
PI556721	N	Y		none	phenotype_only
PI556722	N	Y		none	phenotype_only
PI556723	N	Y		none	phenotype_only
PI556724	N	Y		none	phenotype_only
PI556725	N	Y		none	phenotype_only
PI556726	N	Y		none	phenotype_only
PI556727	N	Y		none	phenotype_only
PI556728	N	Y		none	phenotype_only
PI556729	Y	Y	PI556729	exact	matched_exact
PI556730	N	Y		none	phenotype_only
PI556731	N	Y		none	phenotype_only
PI556732	N	Y		none	phenotype_only
PI556733	N	Y		none	phenotype_only
PI556734	N	Y		none	phenotype_only
PI556735	N	Y		none	phenotype_only
PI556736	N	Y		none	phenotype_only
PI556737	N	Y		none	phenotype_only
PI556738	Y	Y	PI556738	exact	matched_exact
PI556741	N	Y		none	phenotype_only
PI556742	N	Y		none	phenotype_only
PI556743	N	Y		none	phenotype_only
PI556744	N	Y		none	phenotype_only
PI556745	N	Y		none	phenotype_only
PI556746	N	Y		none	phenotype_only
PI556748	N	Y		none	phenotype_only
PI556749	N	Y		none	phenotype_only
PI556751	N	Y		none	phenotype_only
PI556752	N	Y		none	phenotype_only
PI556755	N	Y		none	phenotype_only
PI556756	N	Y		none	phenotype_only
PI556757	N	Y		none	phenotype_only
PI556758	N	Y		none	phenotype_only
PI556759	N	Y		none	phenotype_only
PI556760	N	Y		none	phenotype_only
PI556761	N	Y		none	phenotype_only
PI556762	N	Y		none	phenotype_only
PI556763	N	Y		none	phenotype_only
PI556764	N	Y		none	phenotype_only
PI556765	N	Y		none	phenotype_only
PI556766	N	Y		none	phenotype_only
PI556767	N	Y		none	phenotype_only
PI556768	N	Y		none	phenotype_only
PI556769	N	Y		none	phenotype_only
PI556770	N	Y		none	phenotype_only
PI556771	N	Y		none	phenotype_only
PI556773	N	Y		none	phenotype_only
PI556774	N	Y		none	phenotype_only
PI556775	N	Y		none	phenotype_only
PI556776	Y	Y	PI556776	exact	matched_exact
PI556777	N	Y		none	phenotype_only
PI556778	Y	Y	PI556778	exact	matched_exact
PI556779	Y	Y	PI556779	exact	matched_exact
PI556780	Y	Y	PI556780	exact	matched_exact
PI556781	Y	Y	PI556781	exact	matched_exact
PI556782	N	Y		none	phenotype_only
PI556783	Y	Y	PI556783	exact	matched_exact
PI556784	N	Y		none	phenotype_only
PI556785	N	Y		none	phenotype_only
PI556786	N	Y		none	phenotype_only
PI556790	N	Y		none	phenotype_only
PI556791	N	Y		none	phenotype_only
PI556792	N	Y		none	phenotype_only
PI556793	N	Y		none	phenotype_only
PI556794	N	Y		none	phenotype_only
PI556795	N	Y		none	phenotype_only
PI556796	N	Y		none	phenotype_only
PI556797	N	Y		none	phenotype_only
PI556798	N	Y		none	phenotype_only
PI556799	N	Y		none	phenotype_only
PI556800	N	Y		none	phenotype_only
PI556801	N	Y		none	phenotype_only
PI556803	N	Y		none	phenotype_only
PI556804	N	Y		none	phenotype_only
PI556805	Y	Y	PI556805	exact	matched_exact
PI556806	N	Y		none	phenotype_only
PI556807	N	Y		none	phenotype_only
PI556809	N	Y		none	phenotype_only
PI556810	N	Y		none	phenotype_only
PI556811	N	Y		none	phenotype_only
PI556812	N	Y		none	phenotype_only
PI556813	N	Y		none	phenotype_only
PI556814	Y	Y	PI556814	exact	matched_exact
PI556815	N	Y		none	phenotype_only
PI556816	Y	Y	PI556816	exact	matched_exact
PI556817	N	Y		none	phenotype_only
PI556818	N	Y		none	phenotype_only
PI556819	N	Y		none	phenotype_only
PI556820	N	Y		none	phenotype_only
PI556821	N	Y		none	phenotype_only
PI556822	N	Y		none	phenotype_only
PI556823	N	Y		none	phenotype_only
PI556824	N	Y		none	phenotype_only
PI556825	N	Y		none	phenotype_only
PI556826	N	Y		none	phenotype_only
PI556827	N	Y		none	phenotype_only
PI556828	N	Y		none	phenotype_only
PI556829	N	Y		none	phenotype_only
PI556830	N	Y		none	phenotype_only
PI556831	N	Y		none	phenotype_only
PI556832	N	Y		none	phenotype_only
PI556833	N	Y		none	phenotype_only
PI556834	N	Y		none	phenotype_only
PI556835	N	Y		none	phenotype_only
PI556836	N	Y		none	phenotype_only
PI556837	N	Y		none	phenotype_only
PI556838	N	Y		none	phenotype_only
PI556839	N	Y		none	phenotype_only
PI556840	N	Y		none	phenotype_only
PI556841	N	Y		none	phenotype_only
PI556842	N	Y		none	phenotype_only
PI556843	N	Y		none	phenotype_only
PI556844	N	Y		none	phenotype_only
PI556845	N	Y		none	phenotype_only
PI556846	N	Y		none	phenotype_only
PI556847	N	Y		none	phenotype_only
PI556848	N	Y		none	phenotype_only
PI556849	N	Y		none	phenotype_only
PI556850	Y	Y	PI556850	exact	matched_exact
PI556851	N	Y		none	phenotype_only
PI556852	N	Y		none	phenotype_only
PI556853	N	Y		none	phenotype_only
PI556854	N	Y		none	phenotype_only
PI556855	N	Y		none	phenotype_only
PI556857	Y	Y	PI556857	exact	matched_exact
PI556858	N	Y		none	phenotype_only
PI556859	Y	Y	PI556859	exact	matched_exact
PI556860	N	Y		none	phenotype_only
PI556861	N	Y		none	phenotype_only
PI556862	N	Y		none	phenotype_only
PI556863	N	Y		none	phenotype_only
PI556864	N	Y		none	phenotype_only
PI556865	N	Y		none	phenotype_only
PI556866	N	Y		none	phenotype_only
PI556867	N	Y		none	phenotype_only
PI556868	N	Y		none	phenotype_only
PI556869	N	Y		none	phenotype_only
PI556870	N	Y		none	phenotype_only
PI556871	N	Y		none	phenotype_only
PI556872	N	Y		none	phenotype_only
PI556873	N	Y		none	phenotype_only
PI556874	N	Y		none	phenotype_only
PI556875	N	Y		none	phenotype_only
PI556876	N	Y		none	phenotype_only
PI556877	N	Y		none	phenotype_only
PI556879	N	Y		none	phenotype_only
PI556881	N	Y		none	phenotype_only
PI556882	N	Y		none	phenotype_only
PI556883	N	Y		none	phenotype_only
PI556884	N	Y		none	phenotype_only
PI556885	N	Y		none	phenotype_only
PI556886	N	Y		none	phenotype_only
PI556888	Y	Y	PI556888	exact	matched_exact
PI556889	Y	Y	PI556889	exact	matched_exact
PI556890	N	Y		none	phenotype_only
PI556892	N	Y		none	phenotype_only
PI556893	N	Y		none	phenotype_only
PI556894	N	Y		none	phenotype_only
PI556895	N	Y		none	phenotype_only
PI556896	N	Y		none	phenotype_only
PI556897	N	Y		none	phenotype_only
PI556898	N	Y		none	phenotype_only
PI556899	N	Y		none	phenotype_only
PI556900	N	Y		none	phenotype_only
PI556901	N	Y		none	phenotype_only
PI556902	N	Y		none	phenotype_only
PI556903	N	Y		none	phenotype_only
PI556904	N	Y		none	phenotype_only
PI556905	N	Y		none	phenotype_only
PI556906	N	Y		none	phenotype_only
PI556907	N	Y		none	phenotype_only
PI556908	N	Y		none	phenotype_only
PI556909	N	Y		none	phenotype_only
PI556910	N	Y		none	phenotype_only
PI556911	N	Y		none	phenotype_only
PI556912	N	Y		none	phenotype_only
PI556913	N	Y		none	phenotype_only
PI556914	N	Y		none	phenotype_only
PI556915	N	Y		none	phenotype_only
PI556916	N	Y		none	phenotype_only
PI556917	N	Y		none	phenotype_only
PI556918	N	Y		none	phenotype_only
